DATE,COMPANY_ID,SYMBOL,COMPANY,SERIES,ISIN,OPEN,HIGH,LOW,CLOSE,LAST,PREV_CLOSE,TOTAL_TRADED_QTY,TOTAL_TRADED_VALUE,TOTAL_TRADES,SOURCE_FORMAT,SOURCE_YEAR
2025-08-26,DRREDDY,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01031,1276.0,1279.6,1259.0,1263.2,1261.1,1283.9,2798216,3537528721.6,58260,UDIFF,2025.0
2025-08-26,GLAND,GLAND,Gland Pharma,EQ,INE068V01023,1927.0,1947.4,1913.1,1927.5,1925.0,1941.0,96307,186328331.8,15465,UDIFF,2025.0
2025-08-26,GLAXO,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,2802.5,2835.0,2752.6,2789.4,2764.0,2802.1,180296,504414954.2,23264,UDIFF,2025.0
2025-08-26,GLENMARK,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,1956.5,1976.0,1935.3,1950.7,1950.0,1956.1,1148175,2242905158.7,51579,UDIFF,2025.0
2025-08-26,GRANULES,GRANULES,Granules India,EQ,INE101D01020,459.0,475.7,456.3,469.5,467.55,460.7,5766181,2710763055.6,51121,UDIFF,2025.0
2025-08-26,IPCALAB,IPCALAB,IPCA Laboratories,EQ,INE571A01038,1390.0,1462.6,1368.6,1434.5,1448.0,1399.9,276774,391652015.7,29037,UDIFF,2025.0
2025-08-26,JBCHEPHARM,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01036,1754.6,1756.1,1695.4,1719.0,1700.1,1749.4,488451,841698889.9,24220,UDIFF,2025.0
2025-08-26,LAURUSLABS,LAURUSLABS,Laurus Labs,EQ,INE947Q01028,867.6,870.4,854.35,868.65,867.0,873.2,1477730,1279160917.4,47600,UDIFF,2025.0
2025-08-26,LUPIN,LUPIN,Lupin,EQ,INE326A01037,1963.1,1963.1,1911.0,1924.6,1932.0,1966.3,1523467,2931697837.4,41640,UDIFF,2025.0
2025-08-26,MANKIND,MANKIND,Mankind Pharma,EQ,INE634S01028,2535.1,2564.3,2488.0,2502.0,2500.1,2557.1,533860,1340863046.4,34127,UDIFF,2025.0
2025-08-26,NATCOPHARM,NATCOPHARM,Natco Pharma,EQ,INE987B01026,874.95,875.35,853.6,855.25,856.0,874.85,380460,327405935.0,30743,UDIFF,2025.0
2025-08-26,PEL,PEL,Piramal Enterprises,EQ,INE140A01024,1194.0,1194.0,1131.1,1135.1,1132.5,1190.5,372794,429045439.4,23106,UDIFF,2025.0
2025-08-26,PFIZER,PFIZER,Pfizer,EQ,INE182A01018,5440.0,5446.0,5227.5,5249.0,5250.0,5466.5,47033,250231067.5,7984,UDIFF,2025.0
2025-08-26,PPLPHARMA,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,192.8,192.8,188.5,189.36,189.6,192.82,2699421,511982117.59,35254,UDIFF,2025.0
2025-08-26,SAILIFE,SAILIFE,Sai Life Sciences,EQ,INE570L01029,879.0,879.0,851.25,861.1,854.7,906.95,47023647,40941165766.6,164044,UDIFF,2025.0
2025-08-26,SANOFI,SANOFI,Sanofi India,EQ,INE058A01010,5218.5,5246.5,5074.0,5104.0,5117.0,5228.5,10295,52993881.0,3576,UDIFF,2025.0
2025-08-26,STAR,STAR,Strides Pharma Science,EQ,INE939A01011,902.95,902.95,849.1,860.25,854.0,905.05,368686,320213943.0,20700,UDIFF,2025.0
2025-08-26,SUNPHARMA,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,1645.0,1647.4,1596.2,1600.3,1601.2,1656.7,4502371,7248146510.0,181857,UDIFF,2025.0
2025-08-26,TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,3673.4,3673.4,3580.2,3604.8,3596.0,3674.5,504173,1823862882.0,51529,UDIFF,2025.0
2025-08-26,WOCKPHARMA,WOCKPHARMA,Wockhardt,EQ,INE049B01025,1445.0,1481.0,1417.0,1470.2,1477.0,1448.9,348856,506298627.6,21852,UDIFF,2025.0
2025-08-26,ZYDUS,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,1015.0,1016.95,982.0,987.85,985.5,1023.15,2997316,2968757239.4,86368,UDIFF,2025.0
2025-08-28,ABBOTINDIA,ABBOTINDIA,Abbott India,EQ,INE358A01014,32000.0,32025.0,31355.0,31475.0,31545.0,31885.0,8264,261145995.0,3723,UDIFF,2025.0
2025-08-28,AJANTPHARM,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,2579.1,2584.5,2479.9,2508.3,2515.0,2579.1,139895,351891246.0,40930,UDIFF,2025.0
2025-08-28,ALKEM,ALKEM,Alkem Laboratories,EQ,INE540L01014,5420.0,5434.0,5359.5,5376.0,5361.0,5422.0,114906,618260796.0,23552,UDIFF,2025.0
2025-08-28,APLLTD,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,944.9,945.85,920.0,935.4,935.0,936.5,270719,253826983.25,8791,UDIFF,2025.0
2025-08-28,AUROPHARMA,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,1046.7,1047.3,1021.7,1026.3,1030.0,1045.6,2342067,2413730566.2,55301,UDIFF,2025.0
2025-08-28,BIOCON,BIOCON,Biocon,EQ,INE376G01013,361.0,362.65,350.9,353.25,352.0,358.3,2513036,899837881.9,40030,UDIFF,2025.0
2025-08-28,CIPLA,CIPLA,Cipla,EQ,INE059A01026,1594.0,1594.0,1568.7,1580.3,1580.0,1579.8,1903230,3006812830.4,62383,UDIFF,2025.0
2025-08-28,DIVISLAB,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,6275.0,6275.0,6108.5,6132.0,6135.0,6190.5,415482,2553749658.5,42228,UDIFF,2025.0
2025-08-28,DRREDDY,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01031,1263.2,1267.4,1248.5,1259.8,1263.8,1263.2,1827890,2297287634.0,62189,UDIFF,2025.0
2025-08-28,GLAND,GLAND,Gland Pharma,EQ,INE068V01023,1927.5,1929.0,1875.1,1886.8,1884.1,1927.5,251861,475309414.0,30954,UDIFF,2025.0
2025-08-28,GLAXO,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,2765.0,2792.7,2725.5,2749.2,2769.0,2789.4,145917,401528292.9,21985,UDIFF,2025.0
2025-08-28,GLENMARK,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,1957.9,1960.2,1932.0,1936.9,1936.2,1950.7,481992,936795056.0,30809,UDIFF,2025.0
2025-08-28,GRANULES,GRANULES,Granules India,EQ,INE101D01020,474.0,478.9,466.0,467.25,470.0,469.5,6334967,2984715108.95,48533,UDIFF,2025.0
2025-08-28,IPCALAB,IPCALAB,IPCA Laboratories,EQ,INE571A01038,1435.0,1438.2,1393.0,1418.5,1420.0,1434.5,205145,291401881.3,26202,UDIFF,2025.0
2025-08-28,JBCHEPHARM,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01036,1712.1,1718.7,1696.9,1706.4,1705.2,1719.0,191969,327487269.3,26459,UDIFF,2025.0
2025-08-28,LAURUSLABS,LAURUSLABS,Laurus Labs,EQ,INE947Q01028,868.65,876.5,856.2,862.0,861.0,868.65,1373559,1191466602.05,53113,UDIFF,2025.0
2025-08-28,LUPIN,LUPIN,Lupin,EQ,INE326A01037,1930.0,1934.1,1893.1,1902.4,1901.0,1924.6,503381,958140313.8,36471,UDIFF,2025.0
2025-08-28,MANKIND,MANKIND,Mankind Pharma,EQ,INE634S01028,2504.5,2523.1,2470.0,2474.1,2476.3,2502.0,233219,579757030.0,24377,UDIFF,2025.0
2025-08-28,NATCOPHARM,NATCOPHARM,Natco Pharma,EQ,INE987B01026,853.05,871.0,849.0,867.15,864.05,855.25,349020,301469126.75,33632,UDIFF,2025.0
2025-08-28,PEL,PEL,Piramal Enterprises,EQ,INE140A01024,1136.2,1146.0,1117.0,1122.6,1120.8,1135.1,206414,233682987.0,15619,UDIFF,2025.0
2025-08-28,PFIZER,PFIZER,Pfizer,EQ,INE182A01018,5259.5,5300.5,5155.0,5168.0,5189.0,5249.0,21924,114162361.5,7587,UDIFF,2025.0
2025-08-28,PPLPHARMA,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,189.6,190.33,186.01,186.3,186.15,189.36,2217846,415725376.9,23983,UDIFF,2025.0
2025-08-28,SAILIFE,SAILIFE,Sai Life Sciences,EQ,INE570L01029,855.05,860.35,813.4,816.05,822.0,861.1,2657609,2206319078.1,90468,UDIFF,2025.0
2025-08-28,SANOFI,SANOFI,Sanofi India,EQ,INE058A01010,5150.0,5150.0,5025.5,5110.0,5119.5,5104.0,6037,30779840.0,2094,UDIFF,2025.0
2025-08-28,STAR,STAR,Strides Pharma Science,EQ,INE939A01011,860.65,861.55,839.0,845.0,841.0,860.25,248449,210475251.85,15311,UDIFF,2025.0
2025-08-28,SUNPHARMA,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,1593.1,1600.0,1567.6,1585.7,1587.9,1600.3,4993739,7890161881.6,178923,UDIFF,2025.0
2025-08-28,TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,3636.0,3636.0,3568.2,3576.9,3585.0,3604.8,141719,508355544.1,25406,UDIFF,2025.0
2025-08-28,WOCKPHARMA,WOCKPHARMA,Wockhardt,EQ,INE049B01025,1471.0,1489.0,1420.9,1426.3,1428.5,1470.2,328928,479321854.9,20847,UDIFF,2025.0
2025-08-28,ZYDUS,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,987.85,990.55,968.4,978.6,977.5,987.85,1108790,1083653740.05,35996,UDIFF,2025.0
2025-08-29,ABBOTINDIA,ABBOTINDIA,Abbott India,EQ,INE358A01014,31660.0,31945.0,31315.0,31480.0,31500.0,31475.0,4571,144890895.0,2432,UDIFF,2025.0
2025-08-29,AJANTPHARM,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,2508.3,2529.8,2449.6,2477.6,2499.8,2508.3,351127,869735801.3,65883,UDIFF,2025.0
2025-08-29,ALKEM,ALKEM,Alkem Laboratories,EQ,INE540L01014,5376.0,5388.0,5291.0,5303.5,5303.5,5376.0,115288,616315503.5,16789,UDIFF,2025.0
2025-08-29,APLLTD,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,931.1,947.65,929.45,936.95,946.9,935.4,67309,63208791.5,4335,UDIFF,2025.0
2025-08-29,AUROPHARMA,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,1035.1,1040.1,1020.0,1027.9,1027.0,1026.3,882168,909318754.4,40332,UDIFF,2025.0
2025-08-29,BIOCON,BIOCON,Biocon,EQ,INE376G01013,353.25,356.1,347.15,348.35,347.35,353.25,1810109,635466799.25,37236,UDIFF,2025.0
2025-08-29,CIPLA,CIPLA,Cipla,EQ,INE059A01026,1578.5,1596.4,1567.8,1589.4,1587.0,1580.3,1342344,2130076158.4,43227,UDIFF,2025.0
2025-08-29,DIVISLAB,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,6132.0,6177.5,6092.0,6131.5,6095.0,6132.0,283850,1743122960.5,29986,UDIFF,2025.0
2025-08-29,DRREDDY,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01031,1259.0,1266.4,1240.8,1260.1,1255.6,1259.8,2422956,3048141627.6,71277,UDIFF,2025.0
2025-08-29,GLAND,GLAND,Gland Pharma,EQ,INE068V01023,1887.5,1904.0,1852.6,1871.5,1888.8,1886.8,140575,264218859.8,16325,UDIFF,2025.0
2025-08-29,GLAXO,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,2751.0,2815.0,2751.0,2785.0,2787.7,2749.2,70828,197111082.8,23836,UDIFF,2025.0
2025-08-29,GLENMARK,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,1936.0,1947.8,1910.7,1923.9,1919.7,1936.9,239914,463427619.5,19594,UDIFF,2025.0
2025-08-29,GRANULES,GRANULES,Granules India,EQ,INE101D01020,470.0,512.9,467.9,492.25,490.2,467.25,16943450,8412175362.7,228155,UDIFF,2025.0
2025-08-29,IPCALAB,IPCALAB,IPCA Laboratories,EQ,INE571A01038,1408.0,1414.8,1380.2,1384.4,1382.0,1418.5,156601,217666952.9,22816,UDIFF,2025.0
2025-08-29,JBCHEPHARM,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01036,1706.4,1729.0,1705.4,1724.3,1721.4,1706.4,145296,249979828.4,18409,UDIFF,2025.0
2025-08-29,LAURUSLABS,LAURUSLABS,Laurus Labs,EQ,INE947Q01028,864.0,872.6,854.75,856.9,855.0,862.0,646790,558592652.55,29216,UDIFF,2025.0
2025-08-29,LUPIN,LUPIN,Lupin,EQ,INE326A01037,1902.4,1917.7,1890.0,1894.9,1899.8,1902.4,865960,1646440086.1,59248,UDIFF,2025.0
2025-08-29,MANKIND,MANKIND,Mankind Pharma,EQ,INE634S01028,2488.0,2511.3,2455.1,2471.4,2474.3,2474.1,330123,820145935.9,32129,UDIFF,2025.0
2025-08-29,NATCOPHARM,NATCOPHARM,Natco Pharma,EQ,INE987B01026,867.15,872.0,855.55,862.0,862.9,867.15,244492,211068670.3,18554,UDIFF,2025.0
2025-08-29,PEL,PEL,Piramal Enterprises,EQ,INE140A01024,1120.1,1131.3,1096.6,1120.2,1116.9,1122.6,278977,310958905.4,19042,UDIFF,2025.0
2025-08-29,PFIZER,PFIZER,Pfizer,EQ,INE182A01018,5168.0,5215.5,5105.5,5156.0,5151.0,5168.0,20961,108350856.0,7862,UDIFF,2025.0
2025-08-29,PPLPHARMA,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,186.51,188.17,182.8,183.44,183.24,186.3,2182619,404564073.69,41971,UDIFF,2025.0
2025-08-29,SAILIFE,SAILIFE,Sai Life Sciences,EQ,INE570L01029,825.5,834.4,804.55,824.7,827.95,816.05,3607933,2956644976.95,115902,UDIFF,2025.0
2025-08-29,SANOFI,SANOFI,Sanofi India,EQ,INE058A01010,5140.0,5189.0,5075.0,5144.0,5117.0,5110.0,7201,37027773.0,3023,UDIFF,2025.0
2025-08-29,STAR,STAR,Strides Pharma Science,EQ,INE939A01011,842.0,873.1,839.75,863.7,863.0,845.0,260802,224292314.1,15377,UDIFF,2025.0
2025-08-29,SUNPHARMA,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,1581.0,1601.7,1575.8,1594.5,1595.7,1585.7,3176534,5057729740.1,131996,UDIFF,2025.0
2025-08-29,TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,3575.0,3607.6,3553.3,3559.8,3564.0,3576.9,279287,997546562.4,37300,UDIFF,2025.0
2025-08-29,WOCKPHARMA,WOCKPHARMA,Wockhardt,EQ,INE049B01025,1434.6,1448.9,1422.0,1427.5,1425.8,1426.3,151714,217289722.6,15149,UDIFF,2025.0
2025-08-29,ZYDUS,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,984.3,988.5,969.2,981.05,983.0,978.6,833114,816297643.8,28173,UDIFF,2025.0
2025-09-01,ABBOTINDIA,ABBOTINDIA,Abbott India,EQ,INE358A01014,31650.0,32315.0,31500.0,32130.0,32275.0,31480.0,6106,194318040.0,3046,UDIFF,2025.0
2025-09-01,AJANTPHARM,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,2505.0,2514.7,2440.1,2452.0,2448.7,2477.6,205528,505050015.0,45783,UDIFF,2025.0
2025-09-01,ALKEM,ALKEM,Alkem Laboratories,EQ,INE540L01014,5310.0,5348.5,5273.0,5300.5,5327.5,5303.5,56377,299145966.0,10418,UDIFF,2025.0
2025-09-01,APLLTD,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,931.0,950.0,926.0,942.7,939.0,936.95,45819,42898241.3,5981,UDIFF,2025.0
2025-09-01,AUROPHARMA,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,1022.8,1035.8,1016.1,1025.0,1026.0,1027.9,1626317,1668440666.0,57709,UDIFF,2025.0
2025-09-01,BIOCON,BIOCON,Biocon,EQ,INE376G01013,349.0,353.4,346.8,352.55,352.0,348.35,1594809,559089079.6,24361,UDIFF,2025.0
2025-09-01,CIPLA,CIPLA,Cipla,EQ,INE059A01026,1589.4,1598.0,1583.0,1587.2,1585.9,1589.4,783524,1246490913.6,35403,UDIFF,2025.0
2025-09-01,DIVISLAB,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,6131.5,6135.0,6064.0,6093.0,6090.0,6131.5,192062,1170287032.0,26963,UDIFF,2025.0
2025-09-01,DRREDDY,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01031,1260.1,1285.0,1260.1,1279.9,1279.9,1260.1,1273903,1623761337.9,55917,UDIFF,2025.0
2025-09-01,GLAND,GLAND,Gland Pharma,EQ,INE068V01023,1880.0,1890.6,1848.1,1871.1,1871.0,1871.5,73834,137632265.6,10705,UDIFF,2025.0
2025-09-01,GLAXO,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,2786.0,2818.5,2757.1,2808.5,2791.0,2785.0,89303,248748363.7,13744,UDIFF,2025.0
2025-09-01,GLENMARK,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,1918.1,1938.8,1904.0,1926.8,1924.7,1923.9,415464,798384686.5,34385,UDIFF,2025.0
2025-09-01,GRANULES,GRANULES,Granules India,EQ,INE101D01020,494.0,524.8,492.45,515.8,513.05,492.25,7165474,3691499222.05,99174,UDIFF,2025.0
2025-09-01,IPCALAB,IPCALAB,IPCA Laboratories,EQ,INE571A01038,1375.1,1384.4,1357.1,1370.1,1374.1,1384.4,160654,219744844.8,15324,UDIFF,2025.0
2025-09-01,JBCHEPHARM,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01036,1721.4,1735.0,1713.7,1725.5,1713.7,1724.3,46245,79897150.1,4635,UDIFF,2025.0
2025-09-01,LAURUSLABS,LAURUSLABS,Laurus Labs,EQ,INE947Q01028,856.75,869.75,854.05,860.0,860.5,856.9,997411,859126529.95,50100,UDIFF,2025.0
2025-09-01,LUPIN,LUPIN,Lupin,EQ,INE326A01037,1887.1,1928.1,1887.1,1898.0,1904.9,1894.9,482030,919531706.3,30051,UDIFF,2025.0
2025-09-01,MANKIND,MANKIND,Mankind Pharma,EQ,INE634S01028,2473.5,2526.2,2472.0,2520.9,2520.0,2471.4,301064,754626318.5,39743,UDIFF,2025.0
2025-09-01,NATCOPHARM,NATCOPHARM,Natco Pharma,EQ,INE987B01026,862.95,870.25,859.65,864.8,868.0,862.0,271492,234805331.4,18102,UDIFF,2025.0
2025-09-01,PEL,PEL,Piramal Enterprises,EQ,INE140A01024,1125.4,1128.7,1082.2,1086.5,1088.8,1120.2,473172,518940732.9,28792,UDIFF,2025.0
2025-09-01,PFIZER,PFIZER,Pfizer,EQ,INE182A01018,5200.0,5204.5,5099.5,5135.0,5135.0,5156.0,14573,74960449.0,4442,UDIFF,2025.0
2025-09-01,PPLPHARMA,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,183.45,188.2,182.0,187.81,188.12,183.44,1469588,273754840.37,22244,UDIFF,2025.0
2025-09-01,SAILIFE,SAILIFE,Sai Life Sciences,EQ,INE570L01029,829.8,847.7,827.1,845.1,847.0,824.7,1178464,992787765.2,43861,UDIFF,2025.0
2025-09-01,SANOFI,SANOFI,Sanofi India,EQ,INE058A01010,5145.0,5174.0,5102.0,5111.5,5119.5,5144.0,6979,35796728.0,2802,UDIFF,2025.0
2025-09-01,STAR,STAR,Strides Pharma Science,EQ,INE939A01011,864.5,914.45,864.0,896.7,894.55,863.7,345452,308270880.1,23975,UDIFF,2025.0
2025-09-01,SUNPHARMA,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,1599.0,1600.2,1556.2,1563.3,1564.0,1594.5,9366820,14674080758.8,156372,UDIFF,2025.0
2025-09-01,TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,3569.4,3604.0,3563.1,3584.3,3599.9,3559.8,104921,375905186.5,17622,UDIFF,2025.0
2025-09-01,WOCKPHARMA,WOCKPHARMA,Wockhardt,EQ,INE049B01025,1427.5,1447.3,1411.0,1415.7,1420.5,1427.5,322804,459511021.4,22592,UDIFF,2025.0
2025-09-01,ZYDUS,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,988.0,998.1,987.0,991.05,990.7,981.05,1463193,1452083723.8,51985,UDIFF,2025.0
2025-09-02,ABBOTINDIA,ABBOTINDIA,Abbott India,EQ,INE358A01014,32300.0,32700.0,32025.0,32495.0,32595.0,32130.0,6945,224534625.0,3182,UDIFF,2025.0
2025-09-02,AJANTPHARM,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,2452.1,2498.9,2452.1,2480.0,2475.0,2452.0,314197,779250741.8,24858,UDIFF,2025.0
2025-09-02,ALKEM,ALKEM,Alkem Laboratories,EQ,INE540L01014,5321.5,5340.0,5204.5,5246.5,5251.0,5300.5,115513,606600410.0,19009,UDIFF,2025.0
2025-09-02,APLLTD,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,942.7,956.4,931.9,943.95,950.0,942.7,46736,44266863.25,5060,UDIFF,2025.0
2025-09-02,AUROPHARMA,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,1027.6,1032.9,1016.2,1022.2,1020.0,1025.0,947610,971018677.2,40709,UDIFF,2025.0
2025-09-02,BIOCON,BIOCON,Biocon,EQ,INE376G01013,353.4,357.0,349.3,356.1,354.3,352.55,3049894,1078829762.75,23418,UDIFF,2025.0
2025-09-02,CIPLA,CIPLA,Cipla,EQ,INE059A01026,1587.0,1593.0,1563.3,1569.2,1568.0,1587.2,1161872,1829631947.2,63101,UDIFF,2025.0
2025-09-02,DIVISLAB,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,6093.0,6148.5,6059.5,6120.5,6119.0,6093.0,307162,1875882774.5,23592,UDIFF,2025.0
2025-09-02,DRREDDY,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01031,1279.9,1283.4,1248.0,1253.7,1250.0,1279.9,1632660,2065966285.3,59488,UDIFF,2025.0
2025-09-02,GLAND,GLAND,Gland Pharma,EQ,INE068V01023,1871.0,1894.5,1862.3,1867.0,1862.3,1871.1,59681,111982378.0,6844,UDIFF,2025.0
2025-09-02,GLAXO,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,2806.0,2828.8,2739.1,2752.2,2753.6,2808.5,74423,206629012.0,12322,UDIFF,2025.0
2025-09-02,GLENMARK,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,1926.9,1941.9,1910.6,1918.8,1919.4,1926.8,253254,487687337.3,21702,UDIFF,2025.0
2025-09-02,GRANULES,GRANULES,Granules India,EQ,INE101D01020,515.8,518.4,503.6,507.8,508.5,515.8,2853197,1452866737.85,39285,UDIFF,2025.0
2025-09-02,IPCALAB,IPCALAB,IPCA Laboratories,EQ,INE571A01038,1367.2,1378.8,1363.8,1367.6,1370.4,1370.1,35637,48834903.7,5998,UDIFF,2025.0
2025-09-02,JBCHEPHARM,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01036,1729.8,1729.8,1701.1,1715.4,1711.3,1725.5,61137,104905809.0,6426,UDIFF,2025.0
2025-09-02,LAURUSLABS,LAURUSLABS,Laurus Labs,EQ,INE947Q01028,860.55,874.0,850.4,860.1,860.0,860.0,1284028,1108680277.6,34262,UDIFF,2025.0
2025-09-02,LUPIN,LUPIN,Lupin,EQ,INE326A01037,1908.0,1908.0,1882.4,1889.7,1891.5,1898.0,405325,767186888.7,24506,UDIFF,2025.0
2025-09-02,MANKIND,MANKIND,Mankind Pharma,EQ,INE634S01028,2538.9,2557.9,2523.5,2543.3,2540.0,2520.9,284743,723985440.4,33122,UDIFF,2025.0
2025-09-02,NATCOPHARM,NATCOPHARM,Natco Pharma,EQ,INE987B01026,869.0,882.5,862.05,865.65,865.0,864.8,317803,277266847.2,18938,UDIFF,2025.0
2025-09-02,PEL,PEL,Piramal Enterprises,EQ,INE140A01024,1092.9,1100.8,1075.0,1080.9,1080.1,1086.5,350146,380563058.2,27286,UDIFF,2025.0
2025-09-02,PFIZER,PFIZER,Pfizer,EQ,INE182A01018,5155.0,5183.5,5079.5,5107.5,5111.0,5135.0,17342,88934375.0,4445,UDIFF,2025.0
2025-09-02,PPLPHARMA,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,188.74,189.27,185.73,186.71,186.72,187.81,2026785,380438651.35,28712,UDIFF,2025.0
2025-09-02,SAILIFE,SAILIFE,Sai Life Sciences,EQ,INE570L01029,848.0,848.0,821.1,825.4,822.0,845.1,652586,541775592.45,31869,UDIFF,2025.0
2025-09-02,SANOFI,SANOFI,Sanofi India,EQ,INE058A01010,5145.0,5168.5,5099.0,5115.0,5121.0,5111.5,8361,42817017.0,2733,UDIFF,2025.0
2025-09-02,STAR,STAR,Strides Pharma Science,EQ,INE939A01011,900.0,901.7,886.8,895.95,892.1,896.7,137488,123110305.95,9407,UDIFF,2025.0
2025-09-02,SUNPHARMA,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,1566.0,1570.3,1558.0,1565.2,1564.7,1563.3,2855840,4466133724.5,106657,UDIFF,2025.0
2025-09-02,TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,3599.0,3650.0,3541.6,3582.9,3581.0,3584.3,126362,452028419.3,16689,UDIFF,2025.0
2025-09-02,WOCKPHARMA,WOCKPHARMA,Wockhardt,EQ,INE049B01025,1420.5,1438.5,1411.0,1415.1,1411.8,1415.7,230170,327418446.7,16973,UDIFF,2025.0
2025-09-02,ZYDUS,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,991.05,1005.0,989.7,996.1,992.05,991.05,1106144,1103763188.1,54674,UDIFF,2025.0
2025-09-03,ABBOTINDIA,ABBOTINDIA,Abbott India,EQ,INE358A01014,32495.0,32775.0,32155.0,32575.0,32490.0,32495.0,5036,163883970.0,2437,UDIFF,2025.0
2025-09-03,AJANTPHARM,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,2492.7,2580.9,2447.0,2557.5,2561.0,2480.0,265931,669944175.7,42869,UDIFF,2025.0
2025-09-03,ALKEM,ALKEM,Alkem Laboratories,EQ,INE540L01014,5252.0,5317.0,5252.0,5292.0,5289.0,5246.5,72703,384917564.5,10642,UDIFF,2025.0
2025-09-03,APLLTD,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,943.95,960.0,943.05,955.75,953.6,943.95,51440,49074949.3,3874,UDIFF,2025.0
2025-09-03,AUROPHARMA,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,1025.0,1041.5,1021.0,1034.9,1035.0,1022.2,982554,1014595296.2,28827,UDIFF,2025.0
2025-09-03,BIOCON,BIOCON,Biocon,EQ,INE376G01013,355.5,363.5,353.85,361.55,360.95,356.1,2632511,949180170.9,30695,UDIFF,2025.0
2025-09-03,CIPLA,CIPLA,Cipla,EQ,INE059A01026,1570.0,1596.4,1569.0,1578.4,1579.6,1569.2,1160380,1836146112.3,57524,UDIFF,2025.0
2025-09-03,DIVISLAB,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,6145.0,6188.0,6097.0,6164.0,6163.0,6120.5,281110,1729075907.5,30046,UDIFF,2025.0
2025-09-03,DRREDDY,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01031,1250.0,1265.9,1247.6,1262.2,1263.0,1253.7,1294925,1632251436.0,42013,UDIFF,2025.0
