LEDGER_ID,SOURCE_ROW_NUMBER,EX_DATE,RECORD_DATE,COMPANY_ID,SYMBOL,PRICE_SYMBOL,SERIES,PURPOSE,PURPOSE_NORMALIZED,ACTION_TAGS,PRIMARY_CLASS,TREATMENT_CODE,RESEARCH_RELEVANCE,STRUCTURAL_BREAK_FLAG,SPECIAL_DIVIDEND_FLAG,AUTO_TERMS_READY,MANUAL_REVIEW_REQUIRED,REVIEW_REASON,DIVIDEND_RUPEES_PER_SHARE,DIVIDEND_PARSE_STATUS,BONUS_NEW_SHARES,BONUS_EXISTING_SHARES,BONUS_SHARE_MULTIPLIER,BONUS_PARSE_STATUS,SPLIT_OLD_FACE_VALUE,SPLIT_NEW_FACE_VALUE,SPLIT_SHARE_MULTIPLIER,SPLIT_PARSE_STATUS,RIGHTS_NEW_SHARES,RIGHTS_EXISTING_SHARES,RIGHTS_RATIO_PARSE_STATUS,EQ_PRICE_ON_EX_DATE,EQ_CLOSE_ON_EX_DATE,COMPANY,NSE_COMPANY_NAME,FACE_VALUE,BOOK_CLOSURE_START,BOOK_CLOSURE_END,PAYMENT_DATE,REMARKS
CA0302,302,2023-02-17,2023-02-18,JBCHEPHARM,JBCHEPHARM,JBCHEPHARM,EQ,Interim Dividend - Rs 8.50 Per Share,INTERIM DIVIDEND - RS 8.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,8.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1960.7,JB Chemicals & Pharmaceuticals,JB Chemicals & Pharmaceuticals Limited,1,,,,
CA0303,303,2023-02-21,2023-02-21,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Interim Dividend - Rs 1.25 Per Share,INTERIM DIVIDEND - RS 1.25 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.25,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,547.8,Natco Pharma,Natco Pharma Limited,2,,,,
CA0304,304,2023-03-24,2023-03-24,AJANTPHARM,AJANTPHARM,AJANTPHARM,EQ,Buy Back,BUY BACK,BUYBACK,BUYBACK,NO_AUTOMATIC_ADJUSTMENT_REVIEW_TERMS,EQ_SERIES,False,False,False,True,BUYBACK_IS_NOT_AUTOMATIC_TOTAL_RETURN_DISTRIBUTION,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1184.3,Ajanta Pharma,Ajanta Pharma Limited,2,,,,
CA0305,305,2023-04-28,,SANOFI,SANOFI,SANOFI,EQ,Final Dividend - Rs  194/ Special Dividend - Rs 183 Per Share,FINAL DIVIDEND - RS 194/ SPECIAL DIVIDEND - RS 183 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,True,False,True,SPECIAL_DIVIDEND_VERIFY_AND_AVOID_DOUBLE_COUNT,,AMBIGUOUS_MULTIPLE_AMOUNTS,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,5570.1,Sanofi India,Sanofi India Limited,10,2023-04-29,2023-05-11,,
CA0306,306,2023-05-10,2023-05-10,LAURUSLABS,LAURUSLABS,LAURUSLABS,EQ,Interim Dividend - Rs 1.20 Per Share,INTERIM DIVIDEND - RS 1.20 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.2,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,332.55,Laurus Labs,Laurus Labs Limited,2,,,,
CA0307,307,2023-06-16,2023-06-16,PEL,PEL,PEL,EQ,Dividend - Rs 31 Per Sh,DIVIDEND - RS 31 PER SH,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,31.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,782.35,Piramal Enterprises,Piramal Enterprises Limited,2,,,,
CA0308,308,2023-06-23,2023-06-23,TORNTPHARM,TORNTPHARM,TORNTPHARM,EQ,Dividend - Rs 8 Per Share,DIVIDEND - RS 8 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,8.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1863.05,Torrent Pharmaceuticals,Torrent Pharmaceuticals Limited,5,,,,
CA0309,309,2023-06-30,2023-06-30,GLAXO,GLAXO,GLAXO,EQ,Dividend - Rs 32  Per Share,DIVIDEND - RS 32 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,32.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1425.1,GlaxoSmithKline Pharmaceuticals,GlaxoSmithKline Pharmaceuticals Limited,10,,,,
CA0310,310,2023-07-07,2023-07-07,BIOCON,BIOCON,BIOCON,EQ,Dividend - Rs 1.50 Per Share,DIVIDEND - RS 1.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,253.95,Biocon,Biocon Limited,5,,,,
CA0311,311,2023-07-07,,LAURUSLABS,LAURUSLABS,LAURUSLABS,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,364.95,Laurus Labs,Laurus Labs Limited,2,2023-07-08,2023-07-14,,
CA0312,312,2023-07-11,,DRREDDY,DRREDDY,DRREDDY,EQ,Annual General Meeting/Dividend - Rs 40 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 40 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,40.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,5165.85,Dr. Reddy's Laboratories,Dr. Reddy's Laboratories Limited,1,2023-07-12,2023-07-14,,
CA0313,313,2023-07-14,2023-07-14,LUPIN,LUPIN,LUPIN,EQ,Dividend - Rs 4 Per Share,DIVIDEND - RS 4 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,4.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,930.95,Lupin,Lupin Limited,2,,,,
CA0314,314,2023-07-21,2023-07-21,ABBOTINDIA,ABBOTINDIA,ABBOTINDIA,EQ,Dividend - Rs 180 Per Share/ Special Dividend Rs 145 Per Share,DIVIDEND - RS 180 PER SHARE/ SPECIAL DIVIDEND RS 145 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,True,False,True,SPECIAL_DIVIDEND_VERIFY_AND_AVOID_DOUBLE_COUNT,,AMBIGUOUS_MULTIPLE_AMOUNTS,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,23183.85,Abbott India,Abbott India Limited,10,,,,
CA0315,315,2023-07-21,2023-07-21,CIPLA,CIPLA,CIPLA,EQ,Dividend - Rs 8.50 Per Share,DIVIDEND - RS 8.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,8.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1048.95,Cipla,Cipla Limited,2,,,,
CA0316,316,2023-07-28,2023-07-28,APLLTD,APLLTD,APLLTD,EQ,Dividend - Rs 8 Per Share,DIVIDEND - RS 8 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,8.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,777.2,Alembic Pharmaceuticals,Alembic Pharmaceuticals Limited,2,,,,
CA0317,317,2023-07-28,2023-07-28,SUNPHARMA,SUNPHARMA,SUNPHARMA,EQ,Dividend - Rs 4 Per Share,DIVIDEND - RS 4 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,4.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1138.55,Sun Pharmaceutical Industries,Sun Pharmaceutical Industries Limited,1,,,,
CA0318,318,2023-07-28,2023-07-28,ZYDUS,ZYDUSLIFE,ZYDUSLIFE,EQ,Dividend - Rs 6 Per Share,DIVIDEND - RS 6 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,6.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,640.5,Zydus Lifesciences,Zydus Lifesciences Limited,1,,,,
CA0319,319,2023-08-02,2023-08-02,PPLPHARMA,PPLPHARMA,PPLPHARMA,EQ,Rights 5:46 @ Premium Rs 71/-,RIGHTS 5:46 @ PREMIUM RS 71/-,RIGHTS,RIGHTS_ISSUE,MANUAL_RIGHTS_TERMS_AND_THEORETICAL_ADJUSTMENT,EQ_SERIES,False,False,False,True,RIGHTS_REQUIRE_RATIO_SUBSCRIPTION_PRICE_AND_EVENT_REVIEW,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,5.0,46.0,PARSED,True,102.95,Piramal Pharma,Piramal Pharma Limited,10,,,,
CA0320,320,2023-08-03,,GRANULES,GRANULES,GRANULES,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,318.2,Granules India,Granules India Limited,1,2023-08-04,2023-08-10,,
CA0321,321,2023-08-03,2023-08-03,GRANULES,GRANULES,GRANULES,EQ,Dividend - Rs 1.50 Per Share,DIVIDEND - RS 1.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,318.2,Granules India,Granules India Limited,1,,,,
CA0322,322,2023-08-04,2023-08-04,AJANTPHARM,AJANTPHARM,AJANTPHARM,EQ,Interim Dividend - Rs 10 Per Share/Special Dividend - Rs 15 Per Share,INTERIM DIVIDEND - RS 10 PER SHARE/SPECIAL DIVIDEND - RS 15 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,True,False,True,SPECIAL_DIVIDEND_VERIFY_AND_AVOID_DOUBLE_COUNT,,AMBIGUOUS_MULTIPLE_AMOUNTS,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1747.0,Ajanta Pharma,Ajanta Pharma Limited,2,,,,
CA0323,323,2023-08-04,2023-08-04,STAR,STAR,STAR,EQ,Dividend - Rs 1.50 Per Share,DIVIDEND - RS 1.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,447.65,Strides Pharma Science,Strides Pharma Science Limited,10,,,,
CA0324,324,2023-08-07,2023-08-07,WOCKPHARMA,WOCKPHARMA,WOCKPHARMA,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,259.6,Wockhardt,Wockhardt Limited,5,,,,
CA0325,325,2023-08-10,2023-08-10,ALKEM,ALKEM,ALKEM,EQ,Dividend - Rs 10 Per Share,DIVIDEND - RS 10 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,10.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,4141.4,Alkem Laboratories,Alkem Laboratories Limited,2,,,,
CA0326,326,2023-08-11,2023-08-11,DIVISLAB,DIVISLAB,DIVISLAB,EQ,Dividend - Rs 30 Per Share,DIVIDEND - RS 30 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,30.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,3679.15,Divi's Laboratories,Divi's Laboratories Limited,2,,,,
CA0327,327,2023-08-11,2023-08-11,PFIZER,PFIZER,PFIZER,EQ,Dividend - Rs 35 Per Share/ Special Dividend - Rs 5 Per Share,DIVIDEND - RS 35 PER SHARE/ SPECIAL DIVIDEND - RS 5 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,True,False,True,SPECIAL_DIVIDEND_VERIFY_AND_AVOID_DOUBLE_COUNT,,AMBIGUOUS_MULTIPLE_AMOUNTS,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,3965.25,Pfizer,Pfizer Limited,10,,,,
CA0328,328,2023-08-17,2023-08-17,JBCHEPHARM,JBCHEPHARM,JBCHEPHARM,EQ,Dividend - Rs 9.25 Per Share,DIVIDEND - RS 9.25 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,9.25,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2594.8,JB Chemicals & Pharmaceuticals,JB Chemicals & Pharmaceuticals Limited,1,,,,
CA0329,329,2023-08-22,,AUROPHARMA,AUROPHARMA,AUROPHARMA,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,842.65,Aurobindo Pharma,Aurobindo Pharma Limited,1,2023-08-23,2023-08-25,,
CA0330,330,2023-08-22,2023-08-22,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Interim Dividend - Rs 7 Per Share,INTERIM DIVIDEND - RS 7 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,7.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,876.85,Natco Pharma,Natco Pharma Limited,2,,,,
CA0331,331,2023-08-25,2023-08-25,PEL,PEL,PEL,EQ,Buy Back,BUY BACK,BUYBACK,BUYBACK,NO_AUTOMATIC_ADJUSTMENT_REVIEW_TERMS,EQ_SERIES,False,False,False,True,BUYBACK_IS_NOT_AUTOMATIC_TOTAL_RETURN_DISTRIBUTION,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1059.35,Piramal Enterprises,Piramal Enterprises Limited,2,,,,
CA0332,332,2023-09-18,,GLENMARK,GLENMARK,GLENMARK,EQ,Dividend - Rs 2.50 Per Share,DIVIDEND - RS 2.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,2.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,851.55,Glenmark Pharmaceuticals,Glenmark Pharmaceuticals Limited,1,2023-09-19,2023-09-29,,
CA0333,333,2023-09-18,2023-09-18,JBCHEPHARM,JBCHEPHARM,JBCHEPHARM,EQ,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2/- PER SHARE TO RE 1/- PER SHARE,SPLIT,SPLIT_CONSOLIDATION,LATER_NEUTRALIZE_SAME_STOCK_UNIT_CHANGE,EQ_SERIES,False,False,True,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,2.0,1.0,2.0,PARSED,,,NOT_APPLICABLE,True,1484.7,JB Chemicals & Pharmaceuticals,JB Chemicals & Pharmaceuticals Limited,1,,,,
CA0334,334,2023-09-25,,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,848.5,Natco Pharma,Natco Pharma Limited,2,2023-09-26,2023-09-29,,
CA0335,335,2023-11-02,2023-11-02,LAURUSLABS,LAURUSLABS,LAURUSLABS,EQ,Interim Dividend - Re 0.40 Per Share,INTERIM DIVIDEND - RE 0.40 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.4,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,362.3,Laurus Labs,Laurus Labs Limited,2,,,,
CA0336,336,2023-11-20,2023-11-20,AUROPHARMA,AUROPHARMA,AUROPHARMA,EQ,Interim Dividend - Rs 3 Per Share,INTERIM DIVIDEND - RS 3 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,3.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,998.1,Aurobindo Pharma,Aurobindo Pharma Limited,1,,,,
CA0337,337,2023-11-22,2023-11-22,IPCALAB,IPCALAB,IPCALAB,EQ,Interim Dividend - Rs 2 Per Share,INTERIM DIVIDEND - RS 2 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,2.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1090.3,IPCA Laboratories,IPCA Laboratories Limited,1,,,,
CA0338,338,2023-11-24,2023-11-24,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Interim Dividend - Rs 1.25 Per Share,INTERIM DIVIDEND - RS 1.25 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.25,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,780.45,Natco Pharma,Natco Pharma Limited,2,,,,
CA0339,339,2024-02-08,2024-02-08,AJANTPHARM,AJANTPHARM,AJANTPHARM,EQ,Interim Dividend - Rs 26 Per Share,INTERIM DIVIDEND - RS 26 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,26.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2202.85,Ajanta Pharma,Ajanta Pharma Limited,2,,,,
CA0340,340,2024-02-09,2024-02-09,SUNPHARMA,SUNPHARMA,SUNPHARMA,EQ,Interim Dividend - Rs 8.50 Per Share,INTERIM DIVIDEND - RS 8.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,8.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1534.8,Sun Pharmaceutical Industries,Sun Pharmaceutical Industries Limited,1,,,,
CA0341,341,2024-02-12,2024-02-12,TORNTPHARM,TORNTPHARM,TORNTPHARM,EQ,Interim Dividend - Rs 22 Per Share,INTERIM DIVIDEND - RS 22 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,22.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2619.65,Torrent Pharmaceuticals,Torrent Pharmaceuticals Limited,5,,,,
CA0342,342,2024-02-16,2024-02-17,ALKEM,ALKEM,ALKEM,EQ,Interim Dividend - Rs 35 Per Share,INTERIM DIVIDEND - RS 35 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,35.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,5444.6,Alkem Laboratories,Alkem Laboratories Limited,2,,,,
CA0343,343,2024-02-16,2024-02-16,JBCHEPHARM,JBCHEPHARM,JBCHEPHARM,EQ,Interim Dividend - Rs 5.50 Per Share,INTERIM DIVIDEND - RS 5.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,5.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1655.15,JB Chemicals & Pharmaceuticals,JB Chemicals & Pharmaceuticals Limited,1,,,,
CA0344,344,2024-02-20,2024-02-20,AUROPHARMA,AUROPHARMA,AUROPHARMA,EQ,Interim Dividend - Rs  1.50 Per Share,INTERIM DIVIDEND - RS 1.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1052.4,Aurobindo Pharma,Aurobindo Pharma Limited,1,,,,
CA0345,345,2024-02-23,2024-02-23,ZYDUS,ZYDUSLIFE,ZYDUSLIFE,EQ,Buy Back,BUY BACK,BUYBACK,BUYBACK,NO_AUTOMATIC_ADJUSTMENT_REVIEW_TERMS,EQ_SERIES,False,False,False,True,BUYBACK_IS_NOT_AUTOMATIC_TOTAL_RETURN_DISTRIBUTION,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,923.25,Zydus Lifesciences,Zydus Lifesciences Limited,1,,,,
CA0346,346,2024-02-26,2024-02-26,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Interim Dividend - Rs 1.25 Per Share,INTERIM DIVIDEND - RS 1.25 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.25,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1026.05,Natco Pharma,Natco Pharma Limited,2,,,,
CA0347,347,2024-03-07,2024-03-07,SANOFI,SANOFI,SANOFI,EQ,Interim Dividend - Rs 50 Per Share,INTERIM DIVIDEND - RS 50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,50.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,8468.95,Sanofi India,Sanofi India Limited,10,,,,
CA0348,348,2024-05-03,,SANOFI,SANOFI,SANOFI,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,8624.25,Sanofi India,Sanofi India Limited,10,2024-05-04,2024-05-14,,
CA0349,349,2024-05-03,2024-05-03,SANOFI,SANOFI,SANOFI,EQ,Dividend - Rs 117 Per Share,DIVIDEND - RS 117 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,117.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,8624.25,Sanofi India,Sanofi India Limited,10,,,,
CA0350,350,2024-05-08,2024-05-08,LAURUSLABS,LAURUSLABS,LAURUSLABS,EQ,Interim Dividend - Re 0.40 Per Share,INTERIM DIVIDEND - RE 0.40 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.4,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,434.1,Laurus Labs,Laurus Labs Limited,2,,,,
CA0351,351,2024-05-30,2024-05-30,AJANTPHARM,AJANTPHARM,AJANTPHARM,EQ,Buy Back,BUY BACK,BUYBACK,BUYBACK,NO_AUTOMATIC_ADJUSTMENT_REVIEW_TERMS,EQ_SERIES,False,False,False,True,BUYBACK_IS_NOT_AUTOMATIC_TOTAL_RETURN_DISTRIBUTION,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2412.05,Ajanta Pharma,Ajanta Pharma Limited,2,,,,
